2025-01-24,SMYPC CGP Field Wiring & Siemens Control Hardware,,0,San Miguel Yamamura Packaging Corporation,Automation,PLC / SCADA,Manufacturing,MANUFACTURING,2025-01-24,2025-01-30,GO,RTR,AVR,MMR,Submitted,,,,,,,,10-Existing,10 -Existing Solution,8 -Strategic Business,7 -Urgent,10 -Complete,,1ad27788-27c6-4c8c-9d64-d590f3a0ccd8,
2025-01-24,FBI Servequest Office Project CCTV,CMRP25010022,0,Forthright Builders Inc.,Electrification,EE & AUX,Buildings,OTHERS,2025-01-24,,GO,LOS,CBG,Partner,Submitted,2025-02-13,25,1187333.06,OP30,,,,"5-New Account, No Champion",10 -Existing Solution,10 -Core Business,7 -Urgent,5 -Limited,Need site survey ASAP,e8519cf7-8fdd-4f6f-93d9-ccd32efa3cd6,
2025-01-24,ADI Supply of BMS Spare Parts,CRMP25010017,1,"Analog Devices, Inc.",Automation,BMS,Manufacturing,SEMICON,2025-01-23,2025-01-24,GO,NSG,NSG,DS,Submitted,2025-01-24,25,205536.54,OP90,,,,10-Strategic,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,b02dd2c0-fd7d-47d4-b319-81870b8c36b9,
2025-01-24,Difsys Supply of Patch Cords,CRMP25010023,0,"Digitally Intelligent Facility Systems, Inc.",Automation,IT,Manufacturing,OTHERS,2025-01-24,2025-01-24,GO,NSG,NSG,NSG,Submitted,2025-01-24,20,59164.06,OP30,,,,10-Existing,10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,10 -Complete,From Netpacific Stock,90e5a7b6-5693-4123-a0a5-a5db87f0c73d,
2025-01-24,ACS Variation Order - MRT 7 Station 4,CMRP24100443,1,"Rhodium 688 Builders, Inc",Electrification,ACS,Buildings,CONSTRUCTION,2025-01-24,2025-01-24,GO,NSG,NSG,SubCon,Submitted,2025-01-24,19,486913.69,OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,Updated VO - ACS Devices Only,9b69cc28-d555-4929-9806-fa67848a25dc,
2025-01-24,ACS Variation Order - MRT 7 Station 5,CMRP24100444,1,"Rhodium 688 Builders, Inc",Electrification,ACS,Buildings,CONSTRUCTION,2025-01-24,2025-01-24,GO,NSG,NSG,SubCon,Submitted,2025-01-24,19,401045.46,OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,Updated VO - ACS Devices Only,31a8a122-c52b-48c3-ad52-1fa97492b9ee,
2025-01-24,Velaris Tower 2 FDAS,,,RLB,Electrification,FDAS,Buildings,CONSTRUCTION,2025-01-24,2025-01-29,DECLINE,CBD,,,,,,,,,,,,,,,,,d766e342-bb27-4962-aabd-7b4400cbe88c,
2025-01-24,Zimmon Industries NCCC Mall Davao BMS,CMRP24020041,2,Zimmon Industries,Automation,BMS,Buildings,CONSTRUCTION,,,GO,LOS,RJR,RJR,Submitted,2025-01-30,17,26442832.07,OP30,,,,8-With Account Champion,3 -No Previous Experience,10 -Core Business,5 -Budgetary,5 -Limited,,ad4ce438-3f62-4394-843f-89d6ea0a108e,
2025-01-24,FBI Servequest Office Project FDAS,,0,Forthright Builders Inc.,Electrification,EE & AUX,Buildings,OTHERS,2025-01-24,,GO,LOS,CBG,Partner,Submitted,2025-02-13,35,274734.56,OP30,,,,"5-New Account, No Champion",10 -Existing Solution,10 -Core Business,7 -Urgent,5 -Limited,,842ace5c-35e3-47f8-b2c5-7b14427a3fa7,
2025-01-24,FBI Serveuest Office Project Boom Barrier,,0,Forthright Builders Inc.,Electrification,EE & AUX,Buildings,OTHERS,2025-01-24,,GO,LOS,CBG,Partner,Submitted,2025-02-13,30,500750.08,OP30,,,,"5-New Account, No Champion",10 -Existing Solution,10 -Core Business,7 -Urgent,5 -Limited,,9ee9d40b-ea52-49b2-a182-6be061a30417,
2025-01-25,ORCA-Taguig 399.8kWp Solar (PPA),CMRP23030049,11,ENTORIA Energy Asia,Electrification,SOLAR,Power,COLD STORAGE,2025-01-25,2025-03-31,GO,JMO,JMO,Partner,Submitted,2025-03-31,20,18568711.62,OP60,,,,"5-New Account, No Champion",8 -Need to Customize,8 -Strategic Business,5 -Budgetary,10 -Complete,23May: ENTORIA request SESCO Water Proofing Methodology,c86f202b-2f2b-4175-a686-e17b9c882648,
2024-09-16,Kingsford Hotel Structured Cabling,CMRP24090412,8,Megaworld,Electrification,SCS,Buildings,CONSTRUCTION,2025-09-10,2025-09-25,GO,CBD,MMR,MMR,Submitted,2025-02-04,17,22321428.57,OP100,2025-02-01,,,10-Existing,10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,10 -Complete,"Jan13: 
- waiting for Megaworld feedback",b2cbaebb-658a-4fdb-b7d1-30c830170403,
2025-01-28,MRT7 Station 8 ACS (Works),CMRP25020036,2,NW Steel Technologies Inc,Electrification,ACS,Buildings,CONSTRUCTION,2025-01-30,,GO,CBD,MMR,MMR,Submitted,2025-03-11,27,2909213.40,OP90,,,,,,,,,to follow,80aad694-81c1-4fbd-b8f6-81600f864c30,
2025-01-31,MRT7 S7 LIGHTINGS VO,CMRP22030140VOLIGHTINGS,0,ARAJA,Electrification,FDAS,Buildings,CONSTRUCTION,2025-01-30,2025-01-31,GO,RTR,VIB,SE,Submitted,2025-01-31,39,5750924.77,OP90,,,,10-Existing,10 -Existing Solution,10 -Core Business,7 -Urgent,10 -Complete,,32fa982b-5a37-4044-b01d-8dd91b3f6d09,
2025-01-31,MRT7 S7 SMALL POWER VO,CMRP22030140VOSMALLPOWER,0,ARAJA,Electrification,FDAS,Buildings,CONSTRUCTION,2025-01-30,2025-01-31,GO,RTR,VIB,SE,Submitted,2025-01-31,38,2498470.96,OP90,,,,10-Existing,10 -Existing Solution,10 -Core Business,7 -Urgent,10 -Complete,,e132fbae-c577-4f42-a9de-10d18a0e1653,
2025-01-08,MRT7 Station 1 ACS,CMRP25010002,3,T&D Power Systems,Electrification,ACS,Buildings,CONSTRUCTION,2025-01-07,,GO,CBD,MMR,SubCon,Submitted,2025-02-13,26,6696428.57,OP100,2025-02-01,,,"5-New Account, No Champion",10 -Existing Solution,10 -Core Business,7 -Urgent,5 -Limited,"Quote to IoT
Jan13: 
- ""Due to unavailability of documents and BOQ, quotation is based on assumptions""
- Client deadline ASAP
- SE Team to set meeting with T&D and finalize BOQ(with buffer). Proposal will proceed with costing works",08b1065d-8e16-43e4-8404-3c0e9b6e7762,
2025-01-31,URC Sonedco Supply of Proximity Sensor,,,URC SURE,Digitalization,INSTRUMENTATION,Manufacturing,MANUFACTURING,2025-01-27,,DECLINE,NSG,NSG,,,,,,,,,,2-Existing account with No Orders,3 -No Previous Experience,2 -Non Core for Subcon,7 -Urgent,2 -No Data,,d8da8ced-7c2c-4c1e-b1f5-9aeeb887d439,
2025-01-31,Maxeon Supply of Schneider Analog Input Kit,,,SunPower Philippines Mfg. Ltd.,Digitalization,PLC / SCADA,Manufacturing,MANUFACTURING,2025-01-27,,DECLINE,NSG,NSG,,,,,,,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,Pending Payment,060290e5-b2d3-48f2-a36d-608eea3046cb,
2025-01-31,URC Supply of Signal Splitter,,,URC SURE,Digitalization,INSTRUMENTATION,Manufacturing,MANUFACTURING,2025-01-30,,DECLINE,NSG,NSG,,,,,,,,,,2-Existing account with No Orders,3 -No Previous Experience,2 -Non Core for Subcon,7 -Urgent,2 -No Data,,875997d9-73c7-4955-bf22-593e149848a3,
2025-01-31,NURC-Cav_Install 60A Ind'l Socket @ HY Sumitomo Hot Runner Controller PR1200015255,CMRP25020040,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-01-31,2025-02-11,GO,JMO,CBG,CBG,Submitted,2025-02-14,17,357004.76,LOST,2025-02-01,,,2-Existing account with No Orders,8 -Need to Customize,5 -Peripheral Scope,7 -Urgent,5 -Limited,Late Bid submission,c23d94f7-57b3-4b3f-a5ef-dea612998ef1,
2025-01-31,"Rockwell URC Ursumco New Control Installation of Old House Pans 10 & 11, New House Pans 1, 2, 3 & 4, and Bryant Pans 1, 2, 3 & 5",CMRP24120536,0,Rockwell,Automation,PLC / SCADA,Manufacturing,F&B,,,GO,RTR,RTR,,Submitted,2025-01-31,,9397553.68,OP30,,,,,,,,,,47d98002-77ed-4825-8ae6-a6daa1b64232,
2025-02-03,URC Passi Supply of Sensors and Transmitters,,,URC SURE,Digitalization,INSTRUMENTATION,Manufacturing,MANUFACTURING,2025-01-31,,DECLINE,NSG,NSG,,,,,,,,,,10-Existing,3 -No Previous Experience,2 -Non Core for Subcon,5 -Budgetary,2 -No Data,,9f19179f-2f65-4c88-8666-858f708e7fd5,
2025-02-03,NCC Maintenance of Line A Fire Detection Alarm System,CMRP25010004,1,​Northern Cement ​Corporation,Electrification,FDAS,Manufacturing,CEMENT,2025-01-28,2025-02-04,GO,NSG,NSG,Partner,,2025-02-05,,,,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,36d372c8-4ad1-4b45-b1b3-30280c887f95,
2025-02-03,"NCC Network Booster, Workstation and Additional Annunciator",CMRP25020035,0,​Northern Cement ​Corporation,Electrification,FDAS,Manufacturing,CEMENT,2025-01-28,2025-02-04,GO,NSG,NSG,Partner,Submitted,2025-02-05,30,2317469.96,OP90,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,"mar31
- awarding on May",d02cbfc3-b201-4ad9-a7ed-7d9e1b7a7e4d,
2025-02-04,NCC Supply and Delivery of Centralized Maintenance Building Electrical Panels,CMRP24120511,0,Northern Cement Corporation,Electrification,ELECTRICAL,Manufacturing,CEMENT,2025-01-20,2025-02-04,GO,LOS,NSG,NSG,Submitted,2025-02-04,23,1979826.19,OP90,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,"mar31
Q4 awarding",9037a3f2-10aa-421e-9275-2b73314f88f7,
2025-02-04,"SONEDCO- replacement of SCADA, Orion Mx RTU (PR nO. 1200014938)",,,URC SURE,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-04,,DECLINE,,,,,,,,,,,,10-Existing,5 -Need External Resource,5 -Peripheral Scope,10 -Reasonable Time,5 -Limited,,3af98d6a-bd4f-4c96-9019-d7f03f235c20,
2025-02-04,Supply & Installation of Jet fan,CMRP25020033,,Servequest,Electrification,MECHANICAL,Buildings,CONSTRUCTION,,,GO,LOS,MMR,MMR,Submitted,2025-03-04,23,3827970.98,OP60,,,,,,,,,,2e085527-dde1-4ecf-86d8-df31529e1716,
2025-02-05,BWLLI PV Solar Rooftop System,CMRP22070350,4,Bloom with Looms Logistics,Electrification,SOLAR,Manufacturing,MANUFACTURING,2025-02-05,,GO,ISP,ISP,SE,Submitted,2025-03-06,18,5211494.93,OP60,,,,"5-New Account, No Champion",10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,5 -Limited,Re-open of New Opportunity from 2022-2023 of Shaye's Acct,23d52a6d-f83e-45bb-b2bc-a8f196e75d87,
2025-02-05,Netpac STT BMS Desigo V6 transfer,,,,Automation,BMS,,,,,,,,,,,,,,,,,,,,,,,3db6f5f9-f502-4df9-bb48-da44259f3e13,
2025-02-05,Siemens WILMAR Gingoog PCS7 Services,CMRP25020084,1,Siemens,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-04,,GO,RTR,AVR,SubCon,Submitted,2025-03-06,18,3371250.11,Inactive,,,,,,,,,send NDA,ce903f44-f19d-4018-8d9e-834852a3d63a,
2025-02-05,Siemens WILMAR Roxas PCS7 Services,CMRP25020083,0,Siemens,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-04,,GO,RTR,AVR,SubCon,Submitted,2025-03-06,18,3245632.15,OP60,,,,,,,,,send NDA,704c6897-5582-4c32-8a95-d1068c59bbf6,
2025-02-05,BWLLI Electrical Improvement Ciruit Breaker,,0,Bloom with Looms Logistics,Electrification,ELECTRICAL,Manufacturing,MANUFACTURING,2025-02-05,,GO,ISP,CBG,SE,Submitted,2025-03-06,18,1159228.95,OP60,,,,"5-New Account, No Champion",10 -Existing Solution,10 -Core Business,10 -Reasonable Time,5 -Limited,,7087f451-0d52-4c21-af90-670ff83050ea,
2025-02-06,WPI Napsan Palawan Panel Board Supply,CMRP25020038,0,"WHITEPORT, Inc.",Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-02-06,2025-02-06,GO,NSG,NSG,Partner,Submitted,2025-02-06,25,669697.08,OP30,,,,8-With Account Champion,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,d470d964-4f54-425e-a6a8-480338902bfa,
2025-02-06,NPI Installation of Ethernet Switch,CMRP25020037,0,"Net Pacific, Inc.",Automation,PLC / SCADA,Buildings,CONSTRUCTION,2025-02-06,2025-02-06,GO,NSG,NSG,DS,Submitted,2025-02-06,25,20000.00,Inactive,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,6286c3ff-cb9a-4da1-9759-dd66a598d66e,
2025-02-07,URC Malvar NSL_Electrical Works Site Development Lightings,CMRP25020061,2,URC BCFG,Electrification,EE & AUX,Manufacturing,F&B,2025-02-07,2025-02-24,GO,JMO,CBG,Partner,Submitted,2025-03-27,22,18140891.35,LOST,2025-04-01,Commercial Offer Optimization,,10-Existing,3 -No Previous Experience,5 -Peripheral Scope,5 -Budgetary,10 -Complete,"Lost to SSW acc to buyer (Levi Gealogo), 14Apr",aff0ae74-8ed9-4043-bc2d-66c5ee46fe49,
2025-02-07,URC Malvar NSL_Supply & Install Utility Flowmeters,CMRP25020048,2,URC BCFG,Automation,INSTRUMENTATION,Manufacturing,F&B,2025-02-07,2025-02-24,GO,JMO,EIS,Partner,For Revision,2025-02-24,17,40775161.90,OP30,,,,10-Existing,5 -Need External Resource,7 -Core + Peripheral,5 -Budgetary,10 -Complete,Apr3: ffup Axis instru quotation RJR,c412d6ce-756f-47bb-bdd7-9bb3ee92c8b1,
2025-02-07,Amherst CMMS,CMRP25020055,0,Amherst Laboratories Inc.,Digitalization,IT,Manufacturing,MANUFACTURING,2025-01-31,,GO,ISP,ISP,ISP,Submitted,2025-02-21,53,1530000.00,OP60,,,,2-Existing account with No Orders,3 -No Previous Experience,8 -Strategic Business,5 -Budgetary,5 -Limited,,732dfbee-b172-40b4-b3c7-0e62d126209f,
2025-02-08,URC Pam Replace HMI of Line 3 Filler Machine (RFP by Sir Errol Ventura for TJ),CMRP,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-08,,PENDING,JMO,RJR,RJR,,,20,,Inactive,,,,10-Existing,10 -Existing Solution,10 -Focus Business,7 -Urgent,2 -No Data,Sir Errol request back-up program from EOM,440eb7e0-6e28-4d55-8522-0dbf1d157cb0,
2025-02-12,One World Square BMS,CMRP25020078,0,Asia Affinity Property Management,Automation,BMS,Buildings,CONSTRUCTION,2025-02-12,2025-02-27,GO,CBD,RJR,EIS,Submitted,2025-02-27,23,5178571.20,OP30,,,,,,,,,Q4 or 2026,c0eafe49-699b-44cc-9e69-e5faf3ee5ea0,
2025-02-12,Paragua Sands Hotel,,,DMCI,Electrification,EE & AUX,Buildings,CONSTRUCTION,2025-02-12,2025-02-21,DECLINE,CBD,,,,,,,,,,,,,,,,,a0cbd19f-13b3-4579-8fda-8278531c0eb4,
2025-02-12,PMS of Lightning Arrester,,,St. Luke's,Electrification,ELECTRICAL,Buildings,UTILITIES,2025-02-05,2025-02-12,DECLINE,CBD,,,,,,,,,,,,,,,,,9a0890b0-db74-4f3b-a6d9-68f1d65d5e68,
2025-02-12,The Bellagio Palawan - BMS and EV Charger Supply & Delivery,CMRP25030116,0,DDT Konstract,Automation,BMS,Buildings,CONSTRUCTION,2025-02-12,2025-03-19,DECLINE,NSG,NSG,Partner,,,20,,,,,,"5-New Account, No Champion",5 -Need External Resource,7 -Core + Peripheral,5 -Budgetary,5 -Limited,Endorsed to Neil for Supply Only,c9d80272-2888-43ac-87d9-ef57c60e7c68,
2025-01-13,RCBC Chiller #4 and #5 ACB Replacement,CMRP25010006,2,Applied Thermal Technology Solution Corporation,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-01-10,2025-01-21,GO,CBD,NSG,MMR,Submitted,2025-02-05,27,1250000.00,OP100,2025-02-01,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,"Jan13:
For Site Inspection: SE & MMR
Jan20:
-waiting for DAHUA
-Mechanical Contractor (subcon: Jays from URC, sir Jun from Unilab)
-need reference from the subcon, and detailed limitation/exclusions of their offers",0161eab2-ec13-4f2e-a7f8-ebda90f8d6c0,
2025-01-22,Copper and Ammonia FMCS Integration,CMRP25010032,0,ST Microelectronics,Automation,INSTRUMENTATION,Manufacturing,SEMICON,2025-01-22,2025-01-28,GO,CBD,RJR,RJR,Submitted,2025-02-03,58,82624.94,OP100,2025-02-01,,,,,,,,,d303c876-dd39-43b8-92cf-0fa9d8efa04d,
2025-02-12,LBI Supply of TRS 230V Relay,CMRP25020039,1,"LBI Philippines, Inc",Automation,PLC / SCADA,Buildings,OTHERS,2025-02-12,2025-02-12,GO,NSG,NSG,NSG,Submitted,2025-02-12,25,79787.53,Inactive,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,9b508361-ec32-41d3-84c6-5fe6bf9d424e,
2025-02-14,URC Pam 2 Supply of Siemens Breaker,CMRP25020043,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-14,2025-02-14,GO,NSG,NSG,NSG,Submitted,2025-02-14,30,54208.85,OP30,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,84272447-5e2c-4aea-a036-5b3faa245939,
2025-02-14,URC Binan Cabana Packaging Machine HMI Upgrade,CMRP,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-14,,PENDING,JMO,RJR,Partner,Not Yet Started,,20,,,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,2 -No Data,CAPEX for approval per Sir Chris Manikat,54bf67fb-1215-44db-b10c-0a4f7d47b15a,
2025-02-14,URC Binan Assessment of Existing FDAS,CMRP,0,URC BCFG,Electrification,FDAS,Manufacturing,F&B,2025-02-14,,PENDING,JMO,ISP,Partner,Not Yet Started,,20,,,,,,10-Existing,8 -Need to Customize,5 -Peripheral Scope,5 -Budgetary,2 -No Data,Cris Manikat requested SoW mailed for PR,179fb3a0-cf41-45a4-a5b8-231d257b4498,
2025-02-17,URSUMCO PR#1000115722 ;1000114198 ;1200012429 ; 1200002825,,,URC SURE,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-10,,DECLINE,NSG,NSG,NSG,,,,,,,,,2-Existing account with No Orders,3 -No Previous Experience,2 -Non Core for Subcon,5 -Budgetary,5 -Limited,,2cdd0e2b-106a-4b86-a22f-c7e84042cefa,
2025-02-17,BAIS DIS PR#1000115722 ;1000114198 ;1200012429 ; 1200002825,,,URC SURE,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-10,,DECLINE,NSG,NSG,NSG,,,,,,,,,2-Existing account with No Orders,3 -No Previous Experience,2 -Non Core for Subcon,5 -Budgetary,5 -Limited,,f69dc2fe-f33f-4f28-9017-a2237131a151,
2025-02-17,PASSI PR#1000111983 - Transmitter,,,URC SURE,Automation,INSTRUMENTATION,Manufacturing,F&B,2025-02-14,,DECLINE,NSG,NSG,NSG,,,,,,,,,2-Existing account with No Orders,3 -No Previous Experience,2 -Non Core for Subcon,5 -Budgetary,5 -Limited,,11301fd0-3085-4a8b-a683-c80c55951663,
2025-02-17,URSUMCO PR#1200014292 ; 1200014426 ; 1200014512 ; 1200014513 - VFD and Transformers,CMRP25020044,1,URC SURE,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-12,2025-02-20,GO,NSG,NSG,NSG,Submitted,2025-02-20,15,9845567.29,OP30,,,,10-Existing,10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,10 -Complete,,34b7254a-a7f8-4bda-94c1-93ea934ba661,
2025-02-17,URC SONEDCO PR #1000104836 - Softstarter,CMRP25020045,0,URC SURE,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-12,2025-02-20,GO,NSG,NSG,NSG,Submitted,2025-02-19,25,109333.13,OP30,,,,10-Existing,10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,10 -Complete,,94f15d10-4edc-4e38-ac9a-a6c39fb6adbe,
2025-02-17,SCADA Preventive Maintenance,,,ACEN,Automation,PLC / SCADA,Power,POWER PLANT,2025-02-17,,DECLINE,CBD,RJR,DS,,,,,,,,,,,,,,Too long to quote,f11716f6-4594-411e-b3f0-ff6189c0a526,
2025-02-17,FujiHaya SM Fairview Power Metering System -OptionA,CMRP25020065A,0,FujiHaya,Automation,INSTRUMENTATION,Buildings,CONSTRUCTION,2025-02-13,,GO,CBD,AVR,Partner,Submitted,2025-03-06,20,745154.95,OP30,,,,,,,,,,879db624-9bfd-42af-9c0f-30a820f84eb7,
2025-02-17,FujiHaya SM Fairview Power Metering System -OptionB,CMRP25020065B,0,FujiHaya,Automation,INSTRUMENTATION,Buildings,CONSTRUCTION,2025-02-13,,GO,CBD,AVR,Partner,Submitted,2025-03-06,,,OP30,,,,,,,,,,fc172c7c-b431-4c7b-af64-807cf29c03fc,
2025-02-17,PrimeHouse MEPFS,,,Archipelago Builders Corporation,Electrification,EE & AUX,Buildings,CONSTRUCTION,2025-02-14,2025-02-19,DECLINE,CBD,,,,,,,,,,,,,,,,,2b87a35d-438c-483a-b3d4-2147df6770d7,
2025-02-17,Kingsford Power & Lightning,,,Megaworld,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-02-12,2025-02-17,DECLINE,CBD,,,,,,,,,,,,,,,,,3b04d4ee-07d7-43dc-8ae4-e321b11ae68b,
2025-02-17,World Finance Plaza FDAS,CMRP24010018,1,Asia Affinity Property Management,Electrification,FDAS,Buildings,CONSTRUCTION,2025-02-17,2025-02-18,GO,CBD,RJR,,Submitted,2025-02-19,20,420736.32,OP30,,,,,,,,,June or Q3 target awarding,c16784ff-980e-45fb-9733-bb01527b9552,
2025-02-17,URC San Pedro-1 Rehab of Waste Water Control Panel 1,CMRP25020054,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-17,2025-02-26,GO,JMO,CBG,CBG,Submitted,2025-02-26,20,576972.09,LOST,,,,10-Existing,10 -Existing Solution,10 -Focus Business,7 -Urgent,5 -Limited,Lost to Rivera (300K only),39049988-d870-49e2-aa11-1e47223a01a8,
2025-02-17,NCC Maintenance of Line A Fire Detection Alarm System,CMRP25010004,2,​Northern Cement ​Corporation,Electrification,FDAS,Manufacturing,CEMENT,2025-02-17,2025-02-17,GO,NSG,NSG,NSG,Submitted,2025-02-17,,,,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,"mar31
- April awarding",6d4e4820-697a-495d-93e2-0db167708385,
2025-02-18,Two Techno Place Additional CCTV Cameras,CMRP25030122,3,Asia Affinity Property Management,Automation,CCTV,Buildings,CONSTRUCTION,2025-02-18,2025-04-07,GO,CBD,AVR,Partner,Submitted,2025-04-21,20,1133928.57,OP30,,,,,,,,,June or Q3 target awarding,bd3cb221-5087-4f34-8fe7-0261ab360ab6,
2025-02-19,ORCA Caloocan 321.28 kWp Roof-Mount On-Grid Solar,CMRP25020072,0,ORCA-Caloocan,Electrification,SOLAR,Buildings,COLD STORAGE,2025-02-19,2025-02-28,GO,JMO,JMO,Partner,Submitted,,20,17247292.22,OP60,,,,"5-New Account, No Champion",10 -Existing Solution,5 -Peripheral Scope,7 -Urgent,10 -Complete,23May: ENTORIA request SESCO Water Proofing Methodology,b38d4d6f-eb40-43a6-9d05-61669015127c,
2025-02-19,Manila Water Supply of Fluke 1630,CMRP25020050,0,Manila Water Philippines Venture,Digitalization,INSTRUMENTATION,Buildings,UTILITIES,2025-02-18,2025-02-20,GO,NSG,NSG,Partner,Submitted,2025-02-19,25,566065.58,OP30,,,,8-With Account Champion,8 -Need to Customize,10 -Focus Business,7 -Urgent,10 -Complete,,aa832e25-1858-4f52-949a-426de8574f3b,
2025-02-19,Manila Water Supply of VFD,CMRP25020051,0,Manila Water Philippines Venture,Electrification,ELECTRICAL,Buildings,UTILITIES,2025-02-18,,GO,NSG,NSG,Partner,Submitted,2025-02-25,20,990632.39,OP30,,,,8-With Account Champion,8 -Need to Customize,10 -Focus Business,7 -Urgent,10 -Complete,,a2715626-bad7-491f-b973-93fa8906a437,
2025-02-08,Aboitiz TMI Nasipit RTU Integration,CMRP25010029,1,Aboitiz,Electrification,PLC / SCADA,Power,POWER PLANT,,,GO,RTR,AVR,SubCon,Submitted,2025-02-03,24,1896937.17,OP100,2025-02-01,,,,,,,,,fb86c65f-a606-490d-8f19-e32a7a094660,
2025-02-19,Westgate Bosch FDAS,CMRP25040158,0,Reytech Construction and Development Corporation,Electrification,FDAS,Manufacturing,CONSTRUCTION,2025-02-19,,GO,CBD,CBG,SE,Submitted,2025-04-07,20,3415079.11,LOST,,,,,,,,,too long to quote due to turnover and gencon lost as well,9d8e8fcd-5eb7-4369-9962-ce30c398ee4c,
2025-02-19,PASSI Assess & Repair ASSENWARE FDAS (PR 1000128249),CMRP,0,URC SURE,Electrification,FDAS,Manufacturing,F&B,2025-02-19,2025-02-26,DECLINE,JMO,,Partner,,,20,,,,,,10-Existing,5 -Need External Resource,5 -Peripheral Scope,5 -Budgetary,2 -No Data,,11ba9b27-1ef2-4524-83da-f477411814bb,
2025-02-20,Pam 1 Bakery Line PMS of Cummins GenSet #5 (PR1000130020),CMRP25020066,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-20,2025-02-27,GO,JMO,CBG,Partner,Submitted,,15,269690.07,LOST,2025-04-01,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,5 -Budgetary,5 -Limited,Lost to MADOCS (CCL equipment Supplier,42569512-997e-48fd-ac12-51a698c7beae,
2025-02-20,Pam 1 Bakery Line PMS of Detroit GenSet #4 (PR 1000130014 ),,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-20,2025-02-27,DECLINE,JMO,CBG,Partner,,,15,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,10 -Reasonable Time,5 -Limited,Site assessed by RUA: Detroit Genset not working,29cfc563-2ce9-4429-8dd6-b84a5e7e551f,
2025-02-20,Pam 1 Confec Radiator OH & PMS of Caterpillar GenSet #3 (PR1000130004),CMRP25020067,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-20,2025-02-27,GO,JMO,CBG,Partner,Submitted,,15,477819.71,LOST,2025-04-01,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,10 -Reasonable Time,5 -Limited,Lost to MADOCS (CCL equipment Supplier,1ea5ac10-6b1b-4aa6-860f-49dec2ce03bf,
2025-02-20,Pam 1 Confec PMS of Caterpillar GenSet # 2 (PR 1000130003),CMRP25020068,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-20,2025-02-27,GO,JMO,CBG,Partner,Submitted,,15,269690.07,LOST,2025-04-01,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,10 -Reasonable Time,5 -Limited,Lost to MADOCS (CCL equipment Supplier,6f540b6e-8fb7-4f14-a69d-7162efc7fc2c,
